INVESTIGATION_ID,Location,Sublocation,Desc,Status
5493056,Bathroom,,"The supplied facility in or on the property is not kept in a satisfactory working condition.Namely, bathroom facet is not operational. ",Closed
5493056,Throughout Property,,"Interior door(s), frames(s), glass pane(s), and/or hardware not maintained in good repair.Namely, interior door glass panels are missing and all doors have defective locking mechanisms. ",Closed
5493056,Bedroom,,"Exterior window(s) with broken/cracked glass.Namely, there is a cracked window in the 3d floor bedroom. ",Closed
5493731,Basement,,"Floor and/or floor covering not kept free from holes, stains, rubbish and debris.Namely, 2 ceiling tiles in basement, stained black left in leaking water from the pipe fixture.  ",Closed
5453215,Top Floor Bathroom,,"Ceiling not maintained free of holes, cracks, damaged and deteriorated materials.",Open
5453215,Top Floor Kitchen,,"Ceiling not maintained free of holes, cracks, damaged and deteriorated materials.",Open
5453215,Basement,,"Ceiling not maintained free of holes, cracks, damaged and deteriorated materials.",Open
5453215,Basement,,The light standard(s) supporting artificial light is not kept in good repair and in good working order.,Open
5484217,Boiler(s),,"The supplied piece(s) of equipment and/or appliance(s) in or on the property is not kept in a satisfactory working condition.Namely, building boiler(s) are not in good functioning condition. ",Closed
5494529,,,The property is not being kept free of conditions which may encourage infestation.,Closed
5494529,,,Sanitary Facilities not kept clean and neat.,Substantially Complete
5494529,,,Vanity is not maintained in a satisfactory condition.,Closed
5494529,,,"Previously finished wall(s) where marks, stains, graffiti, and/or other defacements have been removed have not been refinished.",Substantially Complete
5494529,,,Wall(s) not maintained clean.,Substantially Complete
5494529,,,Floor and/or floor covering not kept in a clean and sanitary condition,Substantially Complete
5494529,interior,,Condition of floor does not permit easy cleaning.,Closed
5494529,Kitchen,,Floor and/or floor covering not kept in a clean and sanitary condition,Closed
5494529,,,The supplied appliance(s) is not maintained in good repair and good working order.  Namely:,Closed
5494529,,,Previously finished surface(s) in the public area of the property is not maintained in good repair.,Closed
5494529,,,Floor and/or floor covering not kept in a clean and sanitary condition,Substantially Complete
5494529,,,The property is not maintained and/or kept clean in accordance with the standards.,Substantially Complete
5488671,Interior,,"Wall(s) not maintained free of holes, cracks, damaged and deteriorated materials.",Closed
5488671,Exterior,,"The opening in an exterior wall is not protected by suitable materials to prevent the entry of rodents, vermin and/or insects.",Closed
5488671,Exterior,,The catchbasin is not being maintained free from defect and/or obstructions.,Closed
5488671,Exterior,,The property is not maintained and/or kept clean in accordance with the standards.,Closed
5465746,Rear Yard,,"The tree, plant, limb or branch, which is located on the property is dead and has not been removed or otherwise pruned to remove the dead portion.",Open
5465758,Rear Yard,,"The tree, plant, limb or branch, which is located on the property is dead and has not been removed or otherwise pruned to remove the dead portion.",Open
5469557,Parking Area,,Driveway(s) and/or similar areas not maintained.,Closed
5493365,Throughout Dwelling Unit,,The electrical receptacle are not maintained in a safe and complete condition. Install missing electrical cover plates. ,Open
5493365,Hall,Closet,"Interior closet door(s), missing hardware. Install handles.",Open
5493365,Basement,,"The property is not maintained and/or kept clean in accordance with the standards. Remove all black stained insulation tubing from water pipes and replace with new. Note, asbestos may be present as well as any potential surface mold. Remove as required by Public Health requirements. ",Open
5493365,Rear Yard,,Roof drainage discharging at more than one hundred and fifty (150) millimeters above grade. Reconnect drain pipe.,Open
5493365,Rear Yard,,The yard does not have suitable ground cover so as to direct the flow of surface water from the walls of a building. Fill in depression in ground siding exterior wall.,Open
5493365, 1st  Floor,going and and Leading to basment.,Attachment and/or the supporting structural member(s) is not maintained in good repair. Repair damaged handrails.,Open
5493365,Throughout Dwelling Unit,,"Wall(s) not maintained free of holes, cracks, damaged and deteriorated materials. Repair all damaged drywall. ",Open
5493365,Washroom,,"Wall(s) not maintained free of holes, cracks, damaged and deteriorated materials. Treat wall with mold control product and paint. ",Open
5493365,,,"Ceiling not maintained free of holes, cracks, damaged and deteriorated materials. Treat ceiling with mold control product and paint. ",Open
5493365,Washroom,,Previously finished surface(s) is not maintained in good repair. Remove black stained (possible Mold) silicone and install with new. ,Open
5486359,,,"Owner of land failed to clean and clear refuse that has been thrown, placed, dumped or deposited, including but not limited to cardboard boxes, cigarette butts, wooden skids, loose waste and debris.",Open
5487710,Rear Yard,,Fail to obtain the required Permit for excavation and/or erection of a swimming pool enclosure.,Open
5487710,Rear Yard,,The above ground swimming pool access point is not protected by a gated enclosure which complies with the requirements for swimming pool enclosures as specified in this Chapter namely fourth fence separating the pool from the house missing,Open
5487904,Stairway,,Required guard does not prevent the passage of a spherical object having a diameter more than 100 millimetres,Open
5487931,Stairway,,"Height of the guard for the exit stairs are less than 1,070 millimetres around landings. ",Open
5487931,Stairway,,"The guard is designed that a member, attachment or opening located between 140 millimetres and 900 millimetres above the level being protected facilitates climbing.",Open
5487931,Stairway,,Required handrails on stairs or ramps are less than 865mm or more than 965mm high,Open
5477316,,,"The roof or one of it's components is not free from loose, unsecured or unsafe objects and/or materials.",Open
5477316,,,"Eavestrough, roof gutter, flashing and/or down pipe not maintained in good repair.",Open
5477316,,,No eavestrough or roof gutter provided for drainage from roof surfaces.,Open
